coffee name,coffee rating,roaster name,roaster city,coffee origin country,coffee origin city,roast level,price,aroma,acidity,body,flavor,aftertaste,species (variety),price per kg USD,roaster country
Sumatra Tano Batak,94,PT's Coffee Roasting,Topeka,Indonesia,Lintong growing region;North Sumatra Province,Medium-Light,21.0,9,9,9,9,8,,61.73020958875922,United States of America
Sumatra Tano Batak,94,Flight Coffee Co.,Bedford,Indonesia,Lintong growing region;North Sumatra Province,Medium-Light,17.0,9,9,9,9,8,,49.97207442899556,United States of America
Yemen Port of Mokha Al-Durrar,94,Equator Coffees & Teas,San Rafael,Yemen,Al-Durrar;Sana’a Governorate,Medium-Light,30.5,9,8,9,9,9,Heirloom,268.95943562610233,United States of America
Finca La Maria Geisha Natural,95,Bird Rock Coffee Roasters,San Diego,Colombia,Cundinamarca Department,Medium-Light,51.0,9,9,9,9,9,Geisha,224.86772486772486,United States of America
Ethiopia Guji Gigessa,94,Roasters Note,Changhua County,Ethiopia,Guji Zone;Oromia Region,Light,15.18,9,9,9,9,8,,66.93121693121692,Taiwan
Granja La Esperanza Sudan Rume Natural,95,PT's Coffee Roasting,Topeka,Colombia,Valle del Cauca growing region,Medium,37.5,9,9,9,9,9,Sudan Rume,165.34391534391534,United States of America
Gedeb Espresso,94,JBC Coffee Roasters,Madison,Ethiopia,Gedeb District;Yirgacheffe growing region,Medium-Light,18.75,9,8,9,9,9,,55.116258561392165,United States of America
Panama Baru Geisha Honey by Joseph,94,Kakalove Cafe,Chia-Yi,Panama,Boquete growing region,Medium-Light,29.7,9,9,9,9,8,Geisha,130.95238095238093,Taiwan
Panama Baru Geisha Natural by Joseph,94,Kakalove Cafe,Chia-Yi,Panama,Boquete growing region,Medium-Light,31.35,0,0,0,0,0,Geisha,138.2275132275132,Taiwan
Burundi Buhorwa,94,Big Shoulders Coffee,Chicago,Burundi,,Medium-Light,15.0,9,9,9,9,8,Heirloom;Bourbon,44.09300684911373,United States of America
Dodora Double,96,Barrington Coffee Roasting,Lee,Ethiopia,Gedeo Zone;Yirgacheffe growing region;southern EthiopiaGedeo Zone,Light,9.94,9,9,9,10,9,,87.65432098765432,United States of America
Summer Night Blend Espresso,94,Kakalove Cafe,Chia-Yi,Guatemala;Honduras;Ethiopia,,Medium-Light,16.5,9,9,9,8,9,,36.37646332591107,Taiwan
Kenya Kirinyaga,94,Big Shoulders Coffee,Chicago,Kenya,Kirinyaga District,Light,15.0,9,9,9,9,8,,44.09300684911373,United States of America
Sumatra Mutu Batak,94,Klatch Coffee,Los Angeles,Indonesia,Lintong growing region;North Sumatra Province,Medium,14.95,9,9,9,9,8,S795,43.94603015961668,United States of America
Three Queens Blend,94,Allegro Coffee,Thornton,Ethiopia;Burundi;Kenya,,Medium-Light,13.99,9,9,9,9,8,,41.1240777212734,United States of America
Kiniyota Burundi,95,JBC Coffee Roasters,Madison,Burundi,Buhinyuza District;Muhinga Province,Medium-Light,17.6,9,9,9,9,9,Heirloom;Bourbon,51.73579470296011,United States of America
Ethiopia Biftu Gundina Coop Espresso,94,Kakalove Cafe,Chia-Yi,Ethiopia,Agaro District;Jimma Zone,Medium-Dark,18.15,9,9,9,8,9,,40.01410965850217,Taiwan
Ethiopia Banko Gotiti Natural,94,Kakalove Cafe,Chia-Yi,Ethiopia,Yirgacheffe growing region,Light,21.45,9,9,8,9,9,,47.289402323684385,Taiwan
Canoe Blend,94,Water Avenue Coffee,Portland,United States of America;South America;Indonesia,,Medium-Light,14.0,9,9,9,9,8,,41.15347305917282,United States of America
Guatemala Retiro Natural Process,94,Durango Coffee Company,Durango,Guatemala,San Martin Jilotepeque;Chimaltenango Department,Medium-Light,15.75,9,9,8,9,9,Heirloom;Bourbon;Typica,46.29765719156942,Mexico
Kenya Gatugi AB,94,Black Coffee in Black Jar,Taichung,Kenya,,Medium-Light,35.0,9,9,9,9,8,,350.0,Taiwan
Gedeb Ethiopia,95,JBC Coffee Roasters,Madison,Ethiopia,Gedeb District;Gedeo Zone,Medium-Light,18.75,9,9,9,9,9,,55.116258561392165,United States of America
Ethiopia Dry-Processed Guji Mt. Kayon,95,Black Coffee in Black Jar,Taichung,Ethiopia,Guji Zone;Oromia Region,Medium-Light,35.0,9,9,9,9,9,,350.0,Taiwan
Ethiopia Banko Gotiti,94,Red Rooster Coffee Roaster,Floyd,Ethiopia,Kochere;Yirgacheffe growing region,Light,16.99,9,9,9,9,8,,49.942679091096146,United States of America
Panama Auromar Estate Geisha Peaberry,95,Bird Rock Coffee Roasters,San Diego,Panama,Piedra Candela;Chiriqui Province,Medium-Light,51.0,10,9,9,9,8,Geisha,224.86772486772486,United States of America
Panama Finca Hartmann Geisha Natural,95,Temple Coffee and Tea,Sacramento,Panama,Chiriqui Province,Light,54.0,9,9,9,9,9,Geisha,238.09523809523807,United States of America
Mini-Me Washed Kaffa Forest,95,Simon Hsieh’s Aroma Roast Coffees,Taoyuan,Ethiopia,Yirgacheffe growing region,Medium-Dark,42.9,9,9,9,9,9,Typica,94.57880464736877,Taiwan
Jade Espresso,94,Magnolia Coffee,Charlotte,Brazil,,Medium-Light,14.0,9,9,9,8,9,,41.15347305917282,United States of America
Ulos Batak Sumatra,96,JBC Coffee Roasters,Madison,Indonesia,Northern Sumatra,Medium-Light,18.95,9,9,9,10,9,,55.704165319380344,United States of America
Blue Label La Esmeralda Porton Pascua Gesha,95,PT's Coffee Roasting,Topeka,Panama,Boquete growing region,Medium-Light,60.0,9,9,9,9,9,Geisha,264.55026455026456,United States of America
David Mburu Kenya,96,Coava Coffee Roasters,Portland,Kenya,Kiambu County,Light,15.0,9,9,9,10,9,SL28;SL34;Ruiru 11,60.0,United States of America
El Peñon Nicaragua,94,Barrington Coffee Roasting,Lee,Nicaragua,Jinotega,Light,17.95,9,9,8,9,9,Catuai,52.76463152943943,United States of America
Kenya Chorongi Peaberry,95,Speckled Ax,Portland,Kenya,Mukaro;Nyeri growing region,Medium-Light,20.0,9,9,9,9,9,SL28;SL34;Batian;Ruiru 11,58.79067579881831,United States of America
Kenya Riakiberu AB,95,Cimarron Coffee Roasters,Montrose,Kenya,Muranga District,Medium-Light,14.0,9,9,9,9,9,SL28;Bourbon,56.0,United States of America
Yule Blend 2018,94,Flight Coffee Co.,Bedford,Kenya,Kirinyaga District,Medium-Light,15.0,9,9,9,9,8,SL28;Ruiru 11,44.09300684911373,United States of America
Kenya Thaitu,95,Good Folks Coffee,Louisville,Kenya,Nakuru County,Medium-Light,22.0,9,9,9,9,9,SL28;SL34;Ruiru 11,64.66974337870015,United States of America
Ethiopia Banko Gotiti Natural G1,94,Green Stone Coffee,Taipei,Ethiopia,Kochere;Yirgacheffe growing region,Light,19.14,9,9,9,9,8,,87.00000000000001,Taiwan
Panama Auromar Geisha Natural,96,Willoughby's Coffee & Tea,Branford,Panama,Piedra Candela;Chiriqui Province,Medium-Light,55.0,10,9,9,9,9,Geisha,161.67435844675035,United States of America
El Salvador Finca Kilimanjaro,95,Bird Rock Coffee Roasters,San Diego,El Salvador,Santa Ana Department,Medium-Light,25.0,9,9,9,9,9,SL28,73.48834474852288,United States of America
Panama Elida Green Tip Gesha Natural,94,Equator Coffees & Teas,San Rafael,Panama,Boquete growing region,Medium-Light,37.0,9,9,8,9,9,Geisha;Catuai,326.2786596119929,United States of America
Gikanda Kenya,96,JBC Coffee Roasters,Madison,Kenya,,Medium-Light,19.25,9,10,9,9,9,,56.58602545636262,United States of America
Panama Don Julian Pacamara,95,Willoughby's Coffee & Tea,Branford,Panama,Horcheta;Chiriqui Province,Medium-Light,49.99,9,9,9,9,9,Heirloom;Pacamara;Pacas;Bourbon;Maragogipe,110.2096607068057,United States of America
Kenya AB Muchoki,95,Klatch Coffee,Los Angeles,Kenya,Nyeri growing region,Medium-Light,19.95,9,9,9,10,8,Bourbon;Ruiru 11,58.64369910932126,United States of America
Geisha Panama Santamaria Natural,95,Campos Coffee,Newtown;Sydney,Panama,Paso Ancho;Volcan,Medium-Light,32.16,9,9,9,10,8,Geisha,160.79999999999998,Australia
100% Kona SL-28,97,Hula Daddy Kona Coffee,Holualoa,Hawaii,Holualoa;North Kona growing district,Medium-Light,74.95,10,9,9,10,9,Bourbon,330.46737213403884,United States of America
Kenya Kirinyaga Mukangu AB,95,Kakalove Cafe,Chia-Yi,Kenya,Kirinyaga District,Medium-Light,21.45,9,9,9,9,9,,47.289402323684385,Taiwan
Ethiopia Washed Yirgacheffe Adado,95,Kakalove Cafe,Chia-Yi,Ethiopia,Yirgacheffe growing region,Medium-Light,18.15,9,9,9,9,9,,40.01410965850217,Taiwan
Ace Espresso,94,Propeller Coffee,Toronto;Ontario,Mexico;Ethiopia,,Medium-Light,13.21,9,9,9,8,9,,38.831241365119496,Canada
Kenya Mutungati,94,Propeller Coffee,Toronto;Ontario,Kenya,Nakuru Province,Medium-Light,15.41,9,9,9,9,8,SL28;SL34;Ruiru 11,45.29821570298951,Canada
Ethiopia Gedeb Halo Beriti,94,Big Creek Coffee Roasters,Hamilton,Ethiopia,Gedeb District;Gedeo Zone,Medium,16.5,9,9,9,9,8,,48.50230753402511,Canada
Ethiopia Sidama,94,Reunion Island Coffee,Oakville;Ontario,Ethiopia,Sidama (also Sidamo) growing region,Medium,12.48,9,9,9,9,8,,36.68538169846262,Canada
Thiriku AA Kenya,95,PT's Coffee Roasting,Topeka,Kenya,,Medium,24.5,9,9,9,9,9,,72.01857785355243,United States of America
Flora Blend Espresso,94,A.R.C.,Hong Kong,Not disclosed,,Medium-Light,20.07,9,9,9,8,9,,88.41409691629956,China
“Sweety” Espresso Blend,95,A.R.C.,Hong Kong,Panama;Ethiopia,,Medium-Light,31.75,9,9,9,9,9,,139.86784140969164,China
“Fruity” Espresso Blend,95,A.R.C.,Hong Kong,Ethiopia;Kenya;China,,Medium-Light,25.4,9,9,9,9,9,,111.8942731277533,China
El Aquila Pacamara Espresso,94,JBC Coffee Roasters,Madison,El Salvador,Santa Ana region,Medium-Light,17.9,9,9,9,8,9,Heirloom;Pacamara;Pacas;Bourbon;Maragogipe,52.61765483994238,United States of America
Guatemala Finca El Injerto Gesha,94,Bird Rock Coffee Roasters,San Diego,Guatemala,Huehuetenango Department,Medium-Light,51.0,9,9,8,9,9,Geisha,224.86772486772486,United States of America
Kenya Gatomboya AA,94,Dragonfly Coffee Roasters,Boulder,Kenya,Nyeri growing region,Medium-Light,18.0,9,9,9,9,8,SL28;SL34,52.91160821893648,United States of America
Flight Seasonal Espresso,95,Red Rooster Coffee Roaster,Floyd,Kenya,Colombia;Ethiopia,Medium-Light,16.49,9,9,9,9,9,,48.47291219612569,United States of America
A.G.E. Duetto Espresso,95,Ho Soo Tsai,Kaohsiung,Panama;Ethiopia,,Medium-Light,26.0,9,9,9,8,10,Geisha,114.6384479717813,Taiwan
Kenya Nyeri Hill Farm,94,Greater Goods Coffee Roasters,Austin,Kenya,Nyeri growing region,Medium-Light,18.0,9,9,8,9,9,SL28;SL34,52.91160821893648,United States of America
Jinotega Geisha,94,Paradise Roasters,Ramsey,Nicaragua,Jinotega growing region,Medium-Light,18.95,9,9,9,9,8,Geisha;Robusta,55.704165319380344,United States of America
Nicaragua Un Regalo de Dios Bourbon,94,Giv Coffee,Torrington,Nicaragua,Nueva Segovia growing region,Medium-Light,16.99,9,9,9,9,8,Bourbon,49.942679091096146,United States of America
Gedeb Lot 83 Ethiopia Natural,95,JBC Coffee Roasters,Madison,Ethiopia,Gedeb District;Gedeo Zone,Medium-Light,18.95,9,9,9,9,9,,55.704165319380344,United States of America
Halo Beriti Ethiopia,94,JBC Coffee Roasters,Madison,Ethiopia,Gedeb District;Gedeo Zone,Medium-Light,17.9,9,9,8,9,9,Typica,52.61765483994238,United States of America
Ethiopia Konga Sede,94,Red Rooster Coffee Roaster,Floyd,Ethiopia,Yirgacheffe growing region,Medium-Light,16.49,9,9,9,9,8,Typica,48.47291219612569,United States of America
Static Amaro Gayo Natural Ethiopia,95,Espresso Republic,Chino,Ethiopia,Yirgacheffe growing region,Medium,17.0,9,9,9,9,9,,49.97207442899556,United States of America
Static Cali Classic Espresso,94,Espresso Republic,Chino,Ethiopia;Colombia,,Medium-Light,14.95,9,9,9,8,9,,43.94603015961668,United States of America
Shine Day El Salvador,94,"Seeker Co, Ltd.",Taipei,El Salvador,,Light,16.17,9,9,9,9,8,Bourbon,71.86666666666667,Taiwan
Kenya Kirinyaga Baragwi Guama AB,95,Kakalove Cafe,Chia-Yi,Kenya,Kirinyaga District,Medium-Light,19.8,9,9,9,9,9,,43.65175599109328,Taiwan
Guatemala Finca El General Espresso,94,Kakalove Cafe,Chia-Yi,Guatemala,Acatenango growing region,Medium-Light,18.15,9,9,9,8,9,Bourbon;Typica,40.01410965850217,Taiwan
Kenya Boma Peaberry,94,Topeca Coffee Roasters,Tulsa,Kenya,Baringo and Nakura Counties,Medium-Light,16.99,9,9,9,9,8,SL28;SL34;Batian;Ruiru 11,49.942679091096146,United States of America
Ethiopia Guji Zone Natural,94,Coffee Dusk Roasters,Daejeon,Ethiopia,Guji Zone,Light,10.01,9,9,9,9,8,,50.05,South Korea
Kenya Boma AA,94,Topeca Coffee Roasters,Tulsa,Kenya,Baringo and Nakura Counties,Medium-Light,15.99,9,9,9,9,8,SL28;SL34;Batian;Ruiru 11,47.003145301155236,United States of America
Colombia Finca Campoalegre,94,Durango Coffee Company,Durango,Colombia,Pitalito;Huila Department,Medium-Light,12.95,9,9,9,9,8,Caturra,38.066962579734856,Mexico
Panama Geisha,94,San Francisco Bay Coffee,Lincoln,Panama,Boquete growing region,Medium-Dark,29.99,9,9,8,9,9,Geisha,88.15661836032805,United States of America
Esmeralda Special Auction Washed Geisha,94,Dragonfly Coffee Roasters,Boulder,Panama,Boquete growing region,Medium-Light,50.0,9,9,9,9,8,Geisha,220.4585537918871,United States of America
"Gesha Village 1931, Lot 86",95,Mudhouse Coffee Roasters,Charlottesville,Ethiopia,Bench-Maji Zone,Medium-Light,75.0,10,9,9,9,8,Geisha,330.6878306878307,United States of America
Gesha Village Natural Oma Block Lot 72,95,Kakalove Cafe,Chia-Yi,Ethiopia,Bench-Maji Zone,Medium-Light,105.6,9,9,9,10,8,Geisha,232.8093652858308,Taiwan
Gesha Village Lot 76 Nasha Block,95,Ho Soo Tsai,Kaohslung City,Ethiopia,Bench-Maji Zone,Light,37.0,9,9,9,9,9,Geisha,326.2786596119929,Taiwan
Gesha Village Auction Lot 26 Gori Gesha Natural,95,Hatch Coffee,Markham;Ontario,Ethiopia,Bench-Maji Zone,Medium-Light,22.02,9,9,9,9,9,Geisha,220.20000000000002,Canada
Carmen Geisha El Palomar Best of Panama #4 Carlos Aguilera,96,Dragonfly Coffee Roasters,Boulder,Panama,Boquete growing region,Medium-Light,50.0,9,10,9,9,9,Geisha,220.4585537918871,United States of America
Karuthi Espresso,95,JBC Coffee Roasters,Madison,Kenya,Nyeri growing region,Medium-Light,18.95,9,9,9,9,9,SL28;SL34,55.704165319380344,United States of America
Chelelektu Espresso,94,JBC Coffee Roasters,Madison,Ethiopia,Yirgacheffe growing region,Medium-Light,17.25,9,9,9,8,9,Typica,50.706957876480786,United States of America
Karuthi Kenya,95,JBC Coffee Roasters,Madison,Kenya,Nyeri growing region,Medium-Light,18.95,9,9,9,9,9,SL28;SL34,55.704165319380344,United States of America
Finca El Obraje Colombia Gesha,95,Amavida Coffee Roasters,Santa Rosa Beach,Colombia,Narino Department,Medium,29.95,9,9,9,9,9,Geisha,176.07289829512052,United States of America
Kenya AA Top Nyeri Tekangu Tegu Microlot,94,Another Beans Coffee Roasters,Seoul,Kenya,Nyeri growing region,Medium-Dark,14.63,9,9,9,9,8,SL28;SL34,73.15,South Korea
Washed Ethiopia Yirgacheffe Banko Gotiti,95,Green Stone Coffee,Taipei,Ethiopia,Kochere;Yirgacheffe growing region,Medium-Light,18.15,9,9,9,10,8,,80.02645502645501,Taiwan
Sumatra Danau Toba,94,Paradise Roasters,Ramsey,Indonesia,Lintong growing region;North Sumatra Province;Sumatra,Medium-Light,16.95,9,8,9,9,9,Robusta,49.82509773949852,United States of America
Kapsakiso Kenya,94,Lexington Coffee Roasters,Lexington,Kenya,Bungoma region,Light,18.95,9,9,9,9,8,SL28;SL34,55.704165319380344,United States of America
Ethiopia Washed Kayon Mountain,95,Kakalove Cafe,Chia-Yi,Ethiopia,Odo Shakiso District;Guji Zone,Medium-Light,18.15,9,9,9,9,9,,40.01410965850217,Taiwan
Ninety Plus Gesha Estates Limited Batch #227,97,JBC Coffee Roasters,Madison,Panama,Chiriqui Province,Light,68.5,10,9,9,10,9,Geisha,604.0564373897706,United States of America
Makwa Kenya AB,94,Big Shoulders Coffee,Chicago,Kenya,Nyeri growing region,Light,14.0,9,9,9,9,8,Bourbon;Ruiru 11,41.15347305917282,United States of America
Finca El Guamo Colombia,94,Topeca Coffee Roasters,Tulsa,Colombia,Gaitania;Tolima Department,Medium-Light,15.99,9,9,9,9,8,,47.003145301155236,United States of America
Kenya Ndaroini AA,94,Dragonfly Coffee Roasters,Boulder,Kenya,Nyeri growing region,Medium-Light,20.0,9,9,8,9,9,SL28;SL34,58.79067579881831,United States of America
El Salvador Finca Kilimanjaro Natural,94,Bird Rock Coffee Roasters,San Diego,El Salvador,Santa Ana Department,Medium-Light,35.0,9,8,9,9,9,SL28,102.88368264793205,United States of America
Kamagogo Kenya,96,JBC Coffee Roasters,Madison,Kenya,Murang’a Foothills;Aberdare Ridge;Central Province,Medium-Light,20.9,9,9,9,10,9,SL28;SL34,61.43625620976513,United States of America
Twisted 4.0 Espresso,94,JBC Coffee Roasters,Madison,Not disclosed,,Medium-Light,15.75,9,8,9,9,9,,46.29765719156942,United States of America
El Salvador Finca Kilimanjaro Cascara Fermentation Aida Batlle,95,PT's Coffee Roasting,Topeka,El Salvador,Santa Ana Department,Medium,35.0,9,9,9,9,9,SL28,102.88368264793205,United States of America
Puna Natural,94,Big Island Coffee Roasters,Mountain View,Hawaii,Puna District,Medium-Light,29.0,9,9,9,9,8,Bourbon;Pache;Catuai;Caturra,102.29276895943562,United States of America
Colombia La Palma Y El Tucan Gesha,94,Bird Rock Coffee Roasters,San Diego,Colombia,Cundinamarca Department,Light,,9,9,8,9,9,Geisha,,United States of America
Bourbon Peaberry,94,Hula Daddy Kona Coffee,Holulaloa,Hawaii,Holualoa;North Kona growing district,Medium-Light,49.95,9,9,9,9,8,Heirloom;Bourbon,220.23809523809524,United States of America
Sumatra Boru Batak,94,Notch Coffee,Vancouver;British Columbia,Indonesia,Lintong growing region;North Sumatra Province;Sumatra,Medium-Light,14.99,9,9,9,9,8,,44.063611511214326,Canada
Gesha Village Estate Bench Maji Gesha G1,95,Dragonfly Coffee Roasters,Boulder,Ethiopia,Bench-Maji Zone,Medium-Light,35.0,9,9,9,9,9,Geisha,154.320987654321,United States of America
Bourbon-Barrel-Aged Kenya Baragu,94,Modern Times Coffee,San Diego,Kenya,,Medium-Light,20.0,9,9,9,9,8,Bourbon,88.18342151675485,United States of America
Aged Sumatra Ulos Batak Peaberry,94,Equator Coffees & Teas,San Rafael,Indonesia,Dolok Sanggul;Lintong growing region;North Sumatra,Medium-Light,18.0,9,9,9,9,8,,52.91160821893648,United States of America
Colombia La Palma and El Tucan Espresso,94,Kakalove Cafe,Chia-Yi,Colombia,Cundinamarca Department,Medium-Light,16.5,9,9,9,8,9,,36.37646332591107,Taiwan
Kenya Kabare AA,96,Revel Coffee,Billings,Kenya,,Medium-Light,14.5,9,9,9,10,9,SL28;SL34,42.62323995414327,United States of America
"Gesha, Gesha Village 1931",94,Mudhouse Coffee Roasters,Charlottesville,Ethiopia,Bench-Maji Zone,Medium-Light,88.0,9,9,9,9,8,Geisha,388.0070546737213,United States of America
Aricha Yirgacheffe Ethiopia,94,Barrington Coffee Roasting Co.,Lee,Ethiopia,Yirgacheffe growing region,Medium-Light,19.95,9,8,9,9,9,,58.64369910932126,United States of America
Guatemala Finca Cappuccino “Echo-Lot” Espresso,95,Kakalove Cafe,Chia-Yi,Guatemala,Cobán region;Alta Verapaz Department,Medium-Light,14.85,9,9,9,9,9,,32.73881699331996,Taiwan
Ethiopia Guji Shakiso Danbi Uddo,94,Press Coffee Roasters,Phoenix,Ethiopia,Guji Zone,Medium-Light,18.0,9,9,9,9,8,Typica,52.91160821893648,United States of America
Kenya AA Gura Auction Lot,94,Branch Street Coffee Roasters,Youngstown,Kenya,,Medium-Light,12.75,9,9,8,9,9,,44.97354497354497,United States of America
Yirgacheffe G1 Idido,95,The Curve Coffee Roasting Co.,Taichung,Ethiopia,Yirgacheffe growing region,Medium-Light,25.08,9,9,8,10,9,Typica,110.58201058201057,Taiwan
Yemen Port of Mokha Hayma Microlot,97,Dragonfly Coffee Roasters,Boulder,Yemen,Hayma,Medium,85.0,10,9,9,10,9,Heirloom,374.7795414462081,United States of America
Edgar Motta Colombia Pink Bourbon,94,Sweet Bloom Coffee Roasters,Denver,Colombia,San Adolfo;Acevedo;Huila Department,Medium-Light,19.0,9,9,9,9,8,Bourbon,55.85114200887739,United States of America
Papua New Guinea PB Kimel Estate,94,Park Avenue Coffee,St. Louis,Papua New Guinea,Waghi Valley;Western Highlands Province,Medium-Light,17.49,9,9,8,9,9,,38.55905112546572,United States of America
Panama La Esmeralda Noria Enero Geisha,95,Temple Coffee and Tea,Sacramento,Panama,Boquete growing region,Medium-Light,76.0,9,9,9,9,9,Geisha,335.0970017636684,United States of America
Rwanda Bufcafe,95,JBC Coffee Roasters,Madison,Rwanda,Nyamagabe district;Southern Province,Medium-Light,17.25,9,9,9,9,9,Bourbon,50.706957876480786,United States of America
Ethiopia Queen Sheba Natural Yirgacheffe Phoenix Special,94,Simon Hsieh's Aroma Roast Coffees,Taoyuan,Ethiopia,Yirgacheffe growing region,Medium-Light,49.5,9,9,9,8,9,,109.12938997773321,Taiwan
Ulos Batak Sumatra Peaberry,97,JBC Coffee Roasters,Madison,Indonesia,Northern Sumatra,Medium-Light,18.6,10,9,9,10,9,,54.67532849290103,United States of America
Bernachon High-Level Espresso,94,Wei Chuan Foods Corporation,Taipei,Indonesia;Guatemala;Ethiopia,Brazil;Mandheling,Medium,14.4,9,9,9,8,9,,31.718061674008812,Taiwan
Mora Negra Geisha Hartmann Farm,95,Mudhouse Coffee Roasters,Charlottesville,Panama,Chiriqui Province,Medium-Light,29.0,9,9,9,9,9,Geisha,127.86596119929453,United States of America
Gori Gesha Forest,95,Mudhouse Coffee Roasters,Charlottesville,Ethiopia,Bench-Maji Zone,Medium-Light,35.0,9,9,9,9,9,Geisha,154.320987654321,United States of America
